time,x_q15,y_q15,z_q15,x_scale,y_scale,z_scale
6.626626626626627,8023,21550,25215,3.225274392402202,3.696552443387321,0.05900727777802583
6.636636636636637,7771,21662,25087,3.225274392402202,3.696552443387321,0.05900727777802583
6.646646646646647,7517,21772,24960,3.225274392402202,3.696552443387321,0.05900727777802583
6.656656656656657,7262,21880,24832,3.225274392402202,3.696552443387321,0.05900727777802583
6.666666666666667,7006,21987,24705,3.225274392402202,3.696552443387321,0.05900727777802583
6.676676676676677,6749,22091,24578,3.225274392402202,3.696552443387321,0.05900727777802583
6.686686686686687,6490,22193,24450,3.225274392402202,3.696552443387321,0.05900727777802583
6.696696696696697,6230,22293,24324,3.225274392402202,3.696552443387321,0.05900727777802583
6.706706706706707,5970,22391,24197,3.225274392402202,3.696552443387321,0.05900727777802583
6.716716716716717,5708,22487,24070,3.225274392402202,3.696552443387321,0.05900727777802583
6.726726726726727,5445,22581,23944,3.225274392402202,3.696552443387321,0.05900727777802583
6.736736736736737,5181,22672,23818,3.225274392402202,3.696552443387321,0.05900727777802583
6.746746746746747,4916,22762,23693,3.225274392402202,3.696552443387321,0.05900727777802583
6.756756756756757,4650,22849,23568,3.225274392402202,3.696552443387321,0.05900727777802583
6.766766766766767,4383,22935,23443,3.225274392402202,3.696552443387321,0.05900727777802583
6.776776776776777,4115,23018,23318,3.225274392402202,3.696552443387321,0.05900727777802583
6.786786786786787,3846,23099,23194,3.225274392402202,3.696552443387321,0.05900727777802583
6.796796796796797,3577,23178,23071,3.225274392402202,3.696552443387321,0.05900727777802583
6.806806806806807,3306,23254,22948,3.225274392402202,3.696552443387321,0.05900727777802583
6.816816816816817,3035,23328,22825,3.225274392402202,3.696552443387321,0.05900727777802583
6.826826826826827,2762,23401,22703,3.225274392402202,3.696552443387321,0.05900727777802583
6.836836836836837,2489,23470,22581,3.225274392402202,3.696552443387321,0.05900727777802583
6.846846846846847,2216,23538,22460,3.225274392402202,3.696552443387321,0.05900727777802583
6.856856856856857,1941,23603,22340,3.225274392402202,3.696552443387321,0.05900727777802583
6.866866866866867,1666,23666,22220,3.225274392402202,3.696552443387321,0.05900727777802583
6.876876876876877,1390,23727,22101,3.225274392402202,3.696552443387321,0.05900727777802583
6.886886886886887,1113,23786,21982,3.225274392402202,3.696552443387321,0.05900727777802583
6.896896896896897,836,23842,21864,3.225274392402202,3.696552443387321,0.05900727777802583
6.906906906906907,558,23896,21746,3.225274392402202,3.696552443387321,0.05900727777802583
6.916916916916917,280,23947,21629,3.225274392402202,3.696552443387321,0.05900727777802583
6.926926926926927,1,23997,21513,3.225274392402202,3.696552443387321,0.05900727777802583
6.936936936936937,-278,24043,21398,3.225274392402202,3.696552443387321,0.05900727777802583
6.946946946946947,-558,24088,21283,3.225274392402202,3.696552443387321,0.05900727777802583
6.956956956956957,-838,24130,21169,3.225274392402202,3.696552443387321,0.05900727777802583
6.966966966966967,-1119,24170,21056,3.225274392402202,3.696552443387321,0.05900727777802583
6.976976976976977,-1401,24207,20943,3.225274392402202,3.696552443387321,0.05900727777802583
6.986986986986987,-1682,24242,20832,3.225274392402202,3.696552443387321,0.05900727777802583
6.996996996996997,-1964,24275,20720,3.225274392402202,3.696552443387321,0.05900727777802583
7.007007007007007,-2247,24305,20610,3.225274392402202,3.696552443387321,0.05900727777802583
7.017017017017017,-2530,24333,20501,3.225274392402202,3.696552443387321,0.05900727777802583
7.027027027027027,-2813,24358,20392,3.225274392402202,3.696552443387321,0.05900727777802583
7.037037037037037,-3096,24381,20284,3.225274392402202,3.696552443387321,0.05900727777802583
7.047047047047047,-3380,24402,20177,3.225274392402202,3.696552443387321,0.05900727777802583
7.057057057057057,-3663,24420,20071,3.225274392402202,3.696552443387321,0.05900727777802583
7.067067067067067,-3947,24436,19965,3.225274392402202,3.696552443387321,0.05900727777802583
7.077077077077077,-4231,24449,19860,3.225274392402202,3.696552443387321,0.05900727777802583
7.087087087087087,-4516,24460,19756,3.225274392402202,3.696552443387321,0.05900727777802583
7.097097097097097,-4800,24468,19653,3.225274392402202,3.696552443387321,0.05900727777802583
7.107107107107107,-5084,24474,19551,3.225274392402202,3.696552443387321,0.05900727777802583
7.117117117117117,-5369,24477,19450,3.225274392402202,3.696552443387321,0.05900727777802583
7.127127127127127,-5653,24478,19349,3.225274392402202,3.696552443387321,0.05900727777802583
7.137137137137137,-5937,24476,19250,3.225274392402202,3.696552443387321,0.05900727777802583
7.147147147147147,-6222,24472,19151,3.225274392402202,3.696552443387321,0.05900727777802583
7.157157157157157,-6506,24466,19053,3.225274392402202,3.696552443387321,0.05900727777802583
7.167167167167167,-6790,24457,18956,3.225274392402202,3.696552443387321,0.05900727777802583
7.177177177177177,-7074,24445,18859,3.225274392402202,3.696552443387321,0.05900727777802583
7.187187187187187,-7358,24431,18764,3.225274392402202,3.696552443387321,0.05900727777802583
7.197197197197197,-7641,24414,18669,3.225274392402202,3.696552443387321,0.05900727777802583
7.207207207207207,-7925,24395,18576,3.225274392402202,3.696552443387321,0.05900727777802583
7.217217217217217,-8208,24374,18483,3.225274392402202,3.696552443387321,0.05900727777802583
7.227227227227227,-8491,24349,18391,3.225274392402202,3.696552443387321,0.05900727777802583
7.237237237237237,-8773,24323,18300,3.225274392402202,3.696552443387321,0.05900727777802583
7.247247247247247,-9056,24294,18210,3.225274392402202,3.696552443387321,0.05900727777802583
7.257257257257257,-9338,24262,18120,3.225274392402202,3.696552443387321,0.05900727777802583
7.267267267267267,-9619,24228,18032,3.225274392402202,3.696552443387321,0.05900727777802583
7.277277277277277,-9900,24191,17944,3.225274392402202,3.696552443387321,0.05900727777802583
7.287287287287287,-10181,24152,17857,3.225274392402202,3.696552443387321,0.05900727777802583
7.297297297297297,-10461,24110,17772,3.225274392402202,3.696552443387321,0.05900727777802583
7.307307307307307,-10740,24065,17686,3.225274392402202,3.696552443387321,0.05900727777802583
7.317317317317317,-11019,24018,17602,3.225274392402202,3.696552443387321,0.05900727777802583
7.327327327327327,-11298,23969,17519,3.225274392402202,3.696552443387321,0.05900727777802583
7.337337337337337,-11576,23917,17436,3.225274392402202,3.696552443387321,0.05900727777802583
7.347347347347347,-11853,23863,17355,3.225274392402202,3.696552443387321,0.05900727777802583
7.357357357357357,-12130,23806,17274,3.225274392402202,3.696552443387321,0.05900727777802583
7.367367367367367,-12406,23746,17194,3.225274392402202,3.696552443387321,0.05900727777802583
7.377377377377377,-12681,23684,17115,3.225274392402202,3.696552443387321,0.05900727777802583
7.387387387387387,-12955,23619,17037,3.225274392402202,3.696552443387321,0.05900727777802583
7.397397397397397,-13229,23552,16959,3.225274392402202,3.696552443387321,0.05900727777802583
7.407407407407407,-13502,23483,16883,3.225274392402202,3.696552443387321,0.05900727777802583
7.4174174174174174,-13774,23410,16807,3.225274392402202,3.696552443387321,0.05900727777802583
7.4274274274274275,-14045,23336,16732,3.225274392402202,3.696552443387321,0.05900727777802583
7.4374374374374375,-14316,23258,16658,3.225274392402202,3.696552443387321,0.05900727777802583
7.4474474474474475,-14585,23179,16584,3.225274392402202,3.696552443387321,0.05900727777802583
7.4574574574574575,-14854,23097,16512,3.225274392402202,3.696552443387321,0.05900727777802583
7.4674674674674675,-15121,23012,16440,3.225274392402202,3.696552443387321,0.05900727777802583
7.4774774774774775,-15388,22925,16369,3.225274392402202,3.696552443387321,0.05900727777802583
7.4874874874874875,-15653,22835,16299,3.225274392402202,3.696552443387321,0.05900727777802583
7.4974974974974975,-15918,22743,16230,3.225274392402202,3.696552443387321,0.05900727777802583
7.5075075075075075,-16181,22648,16161,3.225274392402202,3.696552443387321,0.05900727777802583
7.5175175175175175,-16443,22551,16094,3.225274392402202,3.696552443387321,0.05900727777802583
7.5275275275275275,-16704,22451,16027,3.225274392402202,3.696552443387321,0.05900727777802583
7.5375375375375375,-16964,22349,15961,3.225274392402202,3.696552443387321,0.05900727777802583
7.5475475475475475,-17223,22244,15895,3.225274392402202,3.696552443387321,0.05900727777802583
7.5575575575575575,-17480,22137,15831,3.225274392402202,3.696552443387321,0.05900727777802583
7.5675675675675675,-17737,22027,15767,3.225274392402202,3.696552443387321,0.05900727777802583
7.5775775775775776,-17992,21915,15704,3.225274392402202,3.696552443387321,0.05900727777802583
7.587587587587588,-18245,21801,15641,3.225274392402202,3.696552443387321,0.05900727777802583
7.597597597597598,-18498,21684,15580,3.225274392402202,3.696552443387321,0.05900727777802583
7.607607607607608,-18748,21564,15519,3.225274392402202,3.696552443387321,0.05900727777802583
7.617617617617618,-18998,21443,15459,3.225274392402202,3.696552443387321,0.05900727777802583
